"category","name","label","label2","address","postal_code","country","latitude","longitude"
"TRANSPORTATION","DHOBY GHAUT MRT STATION","YELLOW","CC1",29437.9401,31244.9618,"Singapore",1.298842816,103.8462358
"TRANSPORTATION","DHOBY GHAUT MRT STATION","PURPLE","NE6",29354.3681,31340.3479,"Singapore",1.299705459,103.8454851
"TRANSPORTATION","DHOBY GHAUT MRT STATION","RED","NS24",29424.1448,31229.3143,"Singapore",1.298701307,103.8461119
"TRANSPORTATION","DOVER MRT STATION","GREEN","EW22",21914.5509,32634.1186,"Singapore",1.311405293,103.7786522
"TRANSPORTATION","DOWNTOWN MRT STATION","BLUE","DT17",30172.6259,29100.1876,"Singapore",1.27944619,103.8528356
"TRANSPORTATION","ESPLANADE MRT STATION","YELLOW","CC3",30469.0566,30634.4621,"Singapore",1.293321608,103.8554985
"TRANSPORTATION","EUNOS MRT STATION","GREEN","EW7",35782.9553,33560.0776,"Singapore",1.319778952,103.9032339
"TRANSPORTATION","EXPO MRT STATION","OTHERS","CG1",42270.6232,35193.6223,"Singapore",1.334549778,103.9615134
"TRANSPORTATION","EXPO MRT STATION","BLUE","DT35",42362.7103,35285.6654,"Singapore",1.335382137,103.9623407
"TRANSPORTATION","FAJAR LRT STATION","OTHERS","BP10",21043.4356,40718.8826,"Singapore",1.384520796,103.7708268
"TRANSPORTATION","FARMWAY LRT STATION","OTHERS","SW2",34230.5193,42117.5716,"Singapore",1.397170196,103.8892882
"TRANSPORTATION","FARRER PARK MRT STATION","PURPLE","NE8",30321.3596,32739.6107,"Singapore",1.31235984,103.8541717
"TRANSPORTATION","FARRER ROAD MRT STATION","YELLOW","CC20",25136.2263,33309.1617,"Singapore",1.317510612,103.8075929
"TRANSPORTATION","FERNVALE LRT STATION","OTHERS","SW5",32784.2264,41533.2289,"Singapore",1.391885888,103.8762959
"TRANSPORTATION","FORT CANNING MRT STATION","BLUE","DT20",29225.2834,30541.2748,"Singapore",1.292478928,103.8443255
"TRANSPORTATION","GEYLANG BAHRU MRT STATION","BLUE","DT24",32293.7994,33750.9518,"Singapore",1.321505838,103.8718904
"TRANSPORTATION","GUL CIRCLE MRT STATION","GREEN","EW30",8772.8552,33530.3675,"Singapore",1.319505215,103.6605988
"TRANSPORTATION","HARBOURFRONT MRT STATION","YELLOW","CC29",26678.3445,27555.0595,"Singapore",1.26547264,103.821446
"TRANSPORTATION","HARBOURFRONT MRT STATION","PURPLE","NE1",26678.3445,27555.0595,"Singapore",1.26547264,103.821446
"TRANSPORTATION","HAW PAR VILLA MRT STATION","YELLOW","CC25",22267.5675,29442.573,"Singapore",1.282542157,103.7818234
"TRANSPORTATION","HILLVIEW MRT STATION","BLUE","DT3",20666.0676,38266.7899,"Singapore",1.362344869,103.7674369
"TRANSPORTATION","HOLLAND VILLAGE MRT STATION","YELLOW","CC21",23868.1442,32681.5744,"Singapore",1.31183479,103.7962016
"TRANSPORTATION","HOUGANG MRT STATION","PURPLE","NE14",34572.8759,39256.1311,"Singapore",1.371292292,103.8923636
"TRANSPORTATION","JALAN BESAR MRT STATION","BLUE","DT22",30466.0301,31970.4313,"Singapore",1.305403642,103.8554713
"TRANSPORTATION","JELAPANG LRT STATION","OTHERS","BP12",20341.7491,40960.202,"Singapore",1.386703025,103.7645235
"TRANSPORTATION","JOO KOON MRT STATION","GREEN","EW29",10756.3543,34438.2764,"Singapore",1.327717173,103.6784167
"TRANSPORTATION","JURONG EAST MRT STATION","GREEN","EW24",17869.0806,35038.9472,"Singapore",1.33315262,103.7423112
"TRANSPORTATION","JURONG EAST MRT STATION","RED","NS1",17869.0806,35038.9472,"Singapore",1.33315262,103.7423112
"TRANSPORTATION","KADALOOR LRT STATION","OTHERS","PE5",37255.4884,42384.6619,"Singapore",1.399584853,103.9164619
"TRANSPORTATION","KAKI BUKIT MRT STATION","BLUE","DT28",36362.4224,35239.5458,"Singapore",1.334967302,103.9084393
"TRANSPORTATION","KALLANG MRT STATION","GREEN","EW10",32236.6038,32643.3302,"Singapore",1.31148891,103.8713766
"TRANSPORTATION","KANGKAR LRT STATION","OTHERS","SE4",35662.73,40658.9821,"Singapore",1.383978902,103.9021539
"TRANSPORTATION","KEAT HONG LRT STATION","OTHERS","BP3",18622.5727,40064.5711,"Singapore",1.378602766,103.7490799
"TRANSPORTATION","KEMBANGAN MRT STATION","GREEN","EW6",36862.1237,33699.3568,"Singapore",1.321038249,103.9129282
"TRANSPORTATION","KENT RIDGE MRT STATION","YELLOW","CC24",22581.5421,30650.0972,"Singapore",1.293462633,103.7846438
"TRANSPORTATION","KHATIB MRT STATION","RED","NS14",27962.3108,44352.568,"Singapore",1.41738337,103.83298
"TRANSPORTATION","KING ALBERT PARK MRT STATION","BLUE","DT6",22489.8451,35316.6349,"Singapore",1.335665121,103.7838201
"TRANSPORTATION","KOVAN MRT STATION","PURPLE","NE13",33758.7578,38027.2795,"Singapore",1.360179171,103.8850503
"TRANSPORTATION","KRANJI MRT STATION","RED","NS7",20081.6974,45214.5479,"Singapore",1.425177699,103.7621874
"TRANSPORTATION","KUPANG LRT STATION","OTHERS","SW3",33334.8164,42232.8408,"Singapore",1.398212828,103.881242
"TRANSPORTATION","LABRADOR PARK MRT STATION","YELLOW","CC27",24619.0578,28313.6298,"Singapore",1.272332732,103.8029471
"TRANSPORTATION","LAKESIDE MRT STATION","GREEN","EW26",15494.5171,36267.1619,"Singapore",1.344259249,103.7209802
"TRANSPORTATION","LAVENDER MRT STATION","GREEN","EW11",31284.2589,32186.4342,"Singapore",1.30735702,103.8628215
"TRANSPORTATION","LAYAR LRT STATION","OTHERS","SW6",33198.3233,41554.6829,"Singapore",1.392079839,103.8800158
"TRANSPORTATION","LITTLE INDIA MRT STATION","BLUE","DT12",29698.9692,32168.8611,"Singapore",1.303916484,103.8524167
"TRANSPORTATION","LITTLE INDIA MRT STATION","PURPLE","NE7",29817.1982,32124.8312,"Singapore",1.307198223,103.8485807
"TRANSPORTATION","LORONG CHUAN MRT STATION","YELLOW","CC14",31431.4054,37079.9444,"Singapore",1.351612171,103.8641434
"TRANSPORTATION","MACPHERSON MRT STATION","YELLOW","CC10",34340.0124,34286.1222,"Singapore",1.326345372,103.8902718
"TRANSPORTATION","MACPHERSON MRT STATION","BLUE","DT26",34235.7966,34256.4317,"Singapore",1.326076883,103.8893356
"TRANSPORTATION","MARINA BAY MRT STATION","OTHERS","CE2",30423.4296,28735.7843,"Singapore",1.276150637,103.8550886
"TRANSPORTATION","MARINA BAY MRT STATION","RED","NS27",30368.2057,28766.3819,"Singapore",1.276427355,103.8545925
"TRANSPORTATION","MARINA SOUTH PIER MRT STATION","RED","NS28",31287.7063,28203.4939,"Singapore",1.271336711,103.8628525
"TRANSPORTATION","MARSILING MRT STATION","RED","NS8",21406.6874,46025.7686,"Singapore",1.432514421,103.77409
"TRANSPORTATION","MARYMOUNT MRT STATION","YELLOW","CC16",28679.3688,36758.7136,"Singapore",1.348707263,103.8394214
"TRANSPORTATION","MATTAR MRT STATION","BLUE","DT25",33556.5834,34344.8585,"Singapore",1.326876715,103.8832341
"TRANSPORTATION","MERIDIAN LRT STATION","OTHERS","PE2",36416.7925,42089.0886,"Singapore",1.396912053,103.9089277
"TRANSPORTATION","MOUNTBATTEN MRT STATION","YELLOW","CC7",33476.5634,32058.7418,"Singapore",1.306201905,103.8825153
"TRANSPORTATION","NEWTON MRT STATION","BLUE","DT11",28499.9628,32877.5173,"Singapore",1.313607102,103.8378098
"TRANSPORTATION","NEWTON MRT STATION","RED","NS21",28519.3616,32735.2072,"Singapore",1.3123201,103.8379841
"TRANSPORTATION","NIBONG LRT STATION","OTHERS","PW5",35455.6286,43743.0854,"Singapore",1.411870458,103.9002935
"TRANSPORTATION","NICOLL HIGHWAY MRT STATION","YELLOW","CC5",31374.1708,31347.1516,"Singapore",1.299766835,103.8636292
"TRANSPORTATION","NOVENA MRT STATION","RED","NS20",29169.3298,33633.1535,"Singapore",1.320440791,103.8438228
"TRANSPORTATION","OASIS LRT STATION","OTHERS","PE6",36837.1178,42683.4018,"Singapore",1.402286677,103.9127036
"TRANSPORTATION","ONE-NORTH MRT STATION","YELLOW","CC23",22896.0731,31346.4085,"Singapore",1.299759879,103.7874693
"TRANSPORTATION","ORCHARD MRT STATION","RED","NS22",27880.1256,31813.1134,"Singapore",1.303981012,103.8322417
"TRANSPORTATION","OUTRAM PARK MRT STATION","GREEN","EW16",28646.3739,29316.7727,"Singapore",1.279764543,103.8395732
"TRANSPORTATION","OUTRAM PARK MRT STATION","PURPLE","NE3",28696.2602,29135.382,"Singapore",1.28140498,103.839125
"TRANSPORTATION","PASIR PANJANG MRT STATION","YELLOW","CC26",23329.2647,28742.7658,"Singapore",1.276213523,103.7913607
"TRANSPORTATION","PASIR RIS MRT STATION","GREEN","EW1",40903.7716,39443.3983,"Singapore",1.372983774,103.9492348
"TRANSPORTATION","PAYA LEBAR MRT STATION","YELLOW","CC9",34550.5756,33300.3402,"Singapore",1.317430268,103.8921633
"TRANSPORTATION","PAYA LEBAR MRT STATION","GREEN","EW8",34648.6773,33375.7341,"Singapore",1.318112082,103.8930446
"TRANSPORTATION","PENDING LRT STATION","OTHERS","BP8",21094.7812,39792.4936,"Singapore",1.376142883,103.7712881
"TRANSPORTATION","PETIR LRT STATION","OTHERS","BP7",20582.7273,39970.2513,"Singapore",1.377750334,103.7666882
"TRANSPORTATION","PHOENIX LRT STATION","OTHERS","BP5",19621.7772,40066.3155,"Singapore",1.378618844,103.7580559
"TRANSPORTATION","PIONEER MRT STATION","GREEN","EW28",12864.9592,35529.4973,"Singapore",1.337586882,103.6973586
"TRANSPORTATION","POTONG PASIR MRT STATION","PURPLE","NE10",31977.1677,34842.7289,"Singapore",1.331379525,103.869046
"TRANSPORTATION","PROMENADE MRT STATION","YELLOW","CC4",31080.6082,30623.0174,"Singapore",1.293218051,103.8609921
"TRANSPORTATION","PROMENADE MRT STATION","BLUE","DT15",31064.3414,30586.9146,"Singapore",1.292891552,103.860846
"TRANSPORTATION","PUNGGOL LRT STATION","OTHERS","PTC",35689.139,43004.9202,"Singapore",1.405194701,103.9023911
"TRANSPORTATION","PUNGGOL MRT STATION","PURPLE","NE17",35651.3846,42933.2694,"Singapore",1.404546728,103.902052
"TRANSPORTATION","PUNGGOL POINT LRT STATION","OTHERS","PW3",36160.8276,44293.5561,"Singapore",1.41684852,103.9066284
"TRANSPORTATION","QUEENSTOWN MRT STATION","GREEN","EW19",24946.8083,30804.6785,"Singapore",1.294860933,103.8058913
"TRANSPORTATION","RAFFLES PLACE MRT STATION","GREEN","EW14",30019.1805,29617.6126,"Singapore",1.284125611,103.8514572
"TRANSPORTATION","RAFFLES PLACE MRT STATION","RED","NS26",30019.1805,29617.6126,"Singapore",1.284125611,103.8514572
"TRANSPORTATION","RANGGUNG LRT STATION","OTHERS","SE5",35108.5942,40687.1255,"Singapore",1.384233561,103.897176
"TRANSPORTATION","REDHILL MRT STATION","GREEN","EW18",26163.478,30218.8196,"Singapore",1.289562726,103.8168209
"TRANSPORTATION","RENJONG LRT STATION","OTHERS","SW8",34367.9437,40962.4782,"Singapore",1.386723922,103.8905227
"TRANSPORTATION","RIVIERA LRT STATION","OTHERS","PE4",37219.8293,41825.1114,"Singapore",1.394524496,103.9161415
"TRANSPORTATION","ROCHOR MRT STATION","BLUE","DT13",30126.0006,31805.9862,"Singapore",1.306800025,103.8496427
"TRANSPORTATION","RUMBIA LRT STATION","OTHERS","SE2",36085.5526,41487.1568,"Singapore",1.391468497,103.9059522
