"category","name","label","label2","address","postal_code","country","latitude","longitude"
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.343748412,103.7768148
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.327638193,103.781656
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.324093501,103.7818545
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.31258351,103.7897122
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.297153444,103.796814
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.283866002,103.8103246
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.279474244,103.8225435
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.279784505,103.8197256
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.415868959,103.7545264
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.339098191,103.7802102
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.284134305,103.8064557
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.392688665,103.7531603
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.410474354,103.7552022
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.284329623,103.8033586
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.303957842,103.7933211
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.319466178,103.7842889
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.283101964,103.8138052
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.316644183,103.7858618
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.281852677,103.8161122
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.286446596,103.7993323
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.290148567,103.799018
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.292339144,103.798992
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.276341834,103.8281403
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.321376836,103.7833289
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.309695402,103.7910392
"PARKS","Rail Corridor","RESERVES","NRNP20",NA,NA,"Singapore",1.300658319,103.795138
